behavior,kind,activate_mfe_r,parameter_r,bars,gate_metric,gate_direction,gate_threshold,applications_pre_fresh,discovery_pass,validation_pass,disc_n,disc_delta_usd,disc_wins,disc_losses,disc_flats,disc_flat_to_profit,disc_flat_to_loss,disc_losses_improved,disc_loss_to_nonloss,disc_winners_harmed,disc_winner_to_loss,valid_n,valid_delta_usd,valid_wins,valid_losses,valid_flats,valid_flat_to_profit,valid_flat_to_loss,valid_losses_improved,valid_loss_to_nonloss,valid_winners_harmed,valid_winner_to_loss,joint_pass,repair_score
close_a0.50_r0.20_2b,close,0.5,0.2,2,quality,ge,0.7995731733677752,6,True,True,823,0.17024618571428463,332,166,325,2,0,1,1,1,0,237,0.5149571428574138,101,59,77,1,0,1,1,0,0,True,13.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_strategy_mean_r,ge,0.11197295753630912,5,True,True,823,0.32056785714282743,331,165,327,0,0,2,2,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,13.0
close_a0.50_r0.15_2b,close,0.5,0.15,2,quality,ge,0.7747002262330679,6,True,True,823,0.17024618571428463,332,166,325,2,0,1,1,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,13.0
close_a0.50_r0.15_2b,close,0.5,0.15,2,quality,ge,0.7995731733677752,6,True,True,823,0.17024618571428463,332,166,325,2,0,1,1,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,13.0
close_a0.50_r0.05_1b,close,0.5,0.05,1,quality,le,0.7296018613408477,6,True,True,823,0.23611400000004257,332,164,327,0,0,3,3,2,0,237,0.09012000000002444,100,59,78,0,0,1,1,0,0,True,13.0
close_a0.50_r0.05_1b,close,0.5,0.05,1,quality,le,0.76,6,True,True,823,0.23611400000004257,332,164,327,0,0,3,3,2,0,237,0.09012000000002444,100,59,78,0,0,1,1,0,0,True,13.0
close_a0.50_r0.05_1b,close,0.5,0.05,1,quality,le,0.7747002262330679,6,True,True,823,0.23611400000004257,332,164,327,0,0,3,3,2,0,237,0.09012000000002444,100,59,78,0,0,1,1,0,0,True,13.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,expected_r,ge,0.07848740026365177,7,True,True,823,0.14592471428571926,331,166,326,1,0,1,1,1,0,237,0.3103600000000919,102,59,76,2,0,1,1,1,0,True,12.75
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_win,ge,0.2655132009803008,8,True,True,823,0.29090328571428514,332,165,326,1,0,2,2,2,0,237,0.2823599999999582,101,59,77,1,0,1,1,1,0,True,12.75
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_asset_strategy_win,ge,0.2711849864472477,8,True,True,823,0.29090328571428514,332,165,326,1,0,2,2,2,0,237,0.2823599999999582,101,59,77,1,0,1,1,1,0,True,12.75
close_a0.50_r0.10_2b,close,0.5,0.1,2,trailing_win_rate,ge,0.272264631043257,8,True,True,823,0.29090328571428514,332,165,326,1,0,2,2,2,0,237,0.2823599999999582,101,59,77,1,0,1,1,1,0,True,12.75
close_a0.50_r0.20_2b,close,0.5,0.2,2,reliability_win,ge,0.29776452395286457,9,True,True,823,0.25978328571423875,333,164,326,1,0,3,3,3,0,237,0.2816000000000205,100,59,78,0,0,1,1,1,0,True,12.75
close_a0.75_r0.20_1b,close,0.75,0.2,1,quality,ge,0.7163555457730956,12,True,True,823,0.1317600000000222,336,167,320,7,0,0,0,1,0,237,0.5813120000001805,103,60,74,4,0,0,0,0,0,True,12.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_score,le,0.07922181291414032,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_win,le,0.34629591770185414,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_win,le,0.3761738273374446,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_strategy_mean_r,ge,0.10558505613350275,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_strategy_mean_r,ge,0.10821210379473341,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_strategy_mean_r,ge,0.10973021099308534,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_strategy_mean_r,ge,0.11093802037669297,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_asset_strategy_win,le,0.40072083424055294,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_asset_strategy_win,le,0.459540486044784,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,expected_r,le,0.2023301025242247,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,trailing_win_rate,le,0.4057971014492754,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,trailing_win_rate,le,0.4868421052631579,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,stability,le,0.2566054712996296,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,stability,le,0.33721788339599695,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,quality,ge,0.7163555457730956,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,rank_score,le,0.47499746846600327,4,True,True,823,0.4666354714285662,331,166,326,1,0,1,1,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,quality,ge,0.7747002262330679,4,True,True,823,0.1822461857142633,331,166,326,1,0,1,1,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,quality,ge,0.7995731733677752,4,True,True,823,0.1822461857142633,331,166,326,1,0,1,1,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.5
close_a0.50_r0.05_1b,close,0.5,0.05,1,reliability_strategy_win,le,0.30622738525995047,4,True,True,823,0.4168569000000051,331,166,326,1,0,1,1,0,0,237,0.11812000000015814,101,59,77,1,0,1,1,0,0,True,12.5
close_a0.50_r0.20_1b,close,0.5,0.2,1,reliability_strategy_mean_r,le,0.10558505613350275,8,True,True,823,0.7959885357142599,332,166,325,2,0,1,1,2,0,237,0.10652285714281987,101,59,77,1,0,1,1,0,0,True,12.5
close_a0.50_r0.15_2b,close,0.5,0.15,2,reliability_expected_r,ge,0.07339858947124882,7,True,True,823,0.21158928571431196,332,166,325,2,0,1,1,1,0,237,0.2973600000000298,101,59,77,1,0,1,1,1,0,True,12.25
close_a0.50_r0.15_2b,close,0.5,0.15,2,reliability_asset_strategy_mean_r,ge,0.11457466774677837,7,True,True,823,0.21158928571431196,332,166,325,2,0,1,1,1,0,237,0.2973600000000298,101,59,77,1,0,1,1,1,0,True,12.25
close_a0.50_r0.15_2b,close,0.5,0.15,2,reliability_asset_strategy_mean_r,ge,0.1569651527438252,7,True,True,823,0.21158928571431196,332,166,325,2,0,1,1,1,0,237,0.2973600000000298,101,59,77,1,0,1,1,1,0,True,12.25
close_a0.50_r0.15_1b,close,0.5,0.15,1,reliability_strategy_mean_r,le,0.10821210379473341,9,True,True,823,0.5239892503568521,332,165,326,1,0,2,2,3,0,237,0.09652285714291423,101,59,77,1,0,1,1,1,0,True,12.25
close_a0.50_r0.05_2b,close,0.5,0.05,2,ALL,all,,5,True,True,823,0.3889708999999949,331,166,326,1,0,1,1,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_score,le,0.18421042163583867,5,True,True,823,0.3889708999999949,331,166,326,1,0,1,1,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_score,le,0.22156966219986063,5,True,True,823,0.3889708999999949,331,166,326,1,0,1,1,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_expected_r,le,0.21481947009822153,5,True,True,823,0.3889708999999949,331,166,326,1,0,1,1,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_expected_r,le,0.24513895111390224,5,True,True,823,0.3889708999999949,331,166,326,1,0,1,1,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_asset_strategy_mean_r,le,0.3494376818480413,5,True,True,823,0.3889708999999949,331,166,326,1,0,1,1,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_asset_strategy_mean_r,le,0.41417781315300256,5,True,True,823,0.3889708999999949,331,166,326,1,0,1,1,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,expected_r,le,0.28996695527258154,5,True,True,823,0.3889708999999949,331,166,326,1,0,1,1,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,expected_r,le,0.4014021000815497,5,True,True,823,0.3889708999999949,331,166,326,1,0,1,1,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,expected_r,le,0.45361065785615307,5,True,True,823,0.3889708999999949,331,166,326,1,0,1,1,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,stability,le,0.44472442584298566,5,True,True,823,0.3889708999999949,331,166,326,1,0,1,1,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,trailing_giveback,le,0.8967585507542115,5,True,True,823,0.3889708999999949,331,166,326,1,0,1,1,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,rank_score,le,0.5285471018002386,5,True,True,823,0.3889708999999949,331,166,326,1,0,1,1,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,rank_score,le,0.5719960562151344,5,True,True,823,0.3889708999999949,331,166,326,1,0,1,1,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,12.0
close_a0.50_r0.20_2b,close,0.5,0.2,2,reliability_strategy_win,le,0.30622738525995047,9,True,True,823,0.7670674082142146,336,165,322,5,0,2,2,0,0,237,0.23976000000028308,101,60,76,2,0,0,0,0,0,True,12.0
close_a0.50_r0.05_1b,close,0.5,0.05,1,trailing_giveback,ge,0.8494403079273415,4,True,True,823,0.4378568999999095,332,166,325,2,0,1,1,0,0,237,0.09012000000002444,100,59,78,0,0,1,1,0,0,True,12.0
close_a0.50_r0.05_1b,close,0.5,0.05,1,trailing_giveback,ge,0.8576054056457244,4,True,True,823,0.4378568999999095,332,166,325,2,0,1,1,0,0,237,0.09012000000002444,100,59,78,0,0,1,1,0,0,True,12.0
close_a0.50_r0.10_1b,close,0.5,0.1,1,reliability_strategy_win,le,0.27726995734308346,8,True,True,823,1.1300553371428257,335,164,324,3,0,3,3,0,0,237,0.043760000000143004,101,60,76,2,0,0,0,0,0,True,12.0
close_a0.50_r0.15_2b,close,0.5,0.15,2,rank_score,ge,0.3845722601648459,8,True,True,823,0.1339247142857406,332,166,325,2,0,1,1,2,0,237,0.3096000000001542,101,59,77,1,0,1,1,1,0,True,11.75
close_a0.50_r0.15_2b,close,0.5,0.15,2,reliability_asset_strategy_mean_r,ge,0.0818494506114442,8,True,True,823,0.1339247142857406,332,166,325,2,0,1,1,2,0,237,0.2973600000000298,101,59,77,1,0,1,1,1,0,True,11.75
close_a0.50_r0.15_2b,close,0.5,0.15,2,expected_r,ge,0.126843373535016,8,True,True,823,0.1339247142857406,332,166,325,2,0,1,1,2,0,237,0.2973600000000298,101,59,77,1,0,1,1,1,0,True,11.75
close_a0.50_r0.15_2b,close,0.5,0.15,2,expected_r,ge,0.161674278018405,8,True,True,823,0.1339247142857406,332,166,325,2,0,1,1,2,0,237,0.2973600000000298,101,59,77,1,0,1,1,1,0,True,11.75
close_a0.50_r0.15_2b,close,0.5,0.15,2,stability,ge,0.08985034339192623,8,True,True,823,0.1339247142857406,332,166,325,2,0,1,1,2,0,237,0.2973600000000298,101,59,77,1,0,1,1,1,0,True,11.75
close_a0.50_r0.15_2b,close,0.5,0.15,2,stability,ge,0.11245498270748465,8,True,True,823,0.1339247142857406,332,166,325,2,0,1,1,2,0,237,0.2973600000000298,101,59,77,1,0,1,1,1,0,True,11.75
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_expected_r,ge,0.07339858947124882,5,True,True,823,0.22358928571429063,331,166,326,1,0,1,1,0,0,237,0.2823599999999582,101,59,77,1,0,1,1,1,0,True,11.75
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_asset_strategy_mean_r,ge,0.11457466774677837,5,True,True,823,0.22358928571429063,331,166,326,1,0,1,1,0,0,237,0.2823599999999582,101,59,77,1,0,1,1,1,0,True,11.75
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_asset_strategy_mean_r,ge,0.1569651527438252,5,True,True,823,0.22358928571429063,331,166,326,1,0,1,1,0,0,237,0.2823599999999582,101,59,77,1,0,1,1,1,0,True,11.75
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_score,ge,-0.05612360587640852,6,True,True,823,0.6059032857142838,332,165,326,1,0,2,2,1,0,237,0.2665999999999489,100,59,78,0,0,1,1,1,0,True,11.75
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_win,ge,0.2774425059218657,6,True,True,823,0.6059032857142838,332,165,326,1,0,2,2,1,0,237,0.2665999999999489,100,59,78,0,0,1,1,1,0,True,11.75
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_win,ge,0.28630674256749367,6,True,True,823,0.6059032857142838,332,165,326,1,0,2,2,1,0,237,0.2665999999999489,100,59,78,0,0,1,1,1,0,True,11.75
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_asset_strategy_win,ge,0.2910004813364106,6,True,True,823,0.6059032857142838,332,165,326,1,0,2,2,1,0,237,0.2665999999999489,100,59,78,0,0,1,1,1,0,True,11.75
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_asset_strategy_win,ge,0.30492914979757085,6,True,True,823,0.6059032857142838,332,165,326,1,0,2,2,1,0,237,0.2665999999999489,100,59,78,0,0,1,1,1,0,True,11.75
close_a0.50_r0.10_2b,close,0.5,0.1,2,trailing_win_rate,ge,0.30716723549488056,6,True,True,823,0.6059032857142838,332,165,326,1,0,2,2,1,0,237,0.2665999999999489,100,59,78,0,0,1,1,1,0,True,11.75
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_strategy_mean_r,ge,0.11197295753630912,3,True,True,823,0.45997857142856446,330,166,327,0,0,1,1,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,11.5
close_a0.50_r0.15_2b,close,0.5,0.15,2,reliability_asset_strategy_mean_r,ge,0.1973429665689098,5,True,True,823,0.21158928571431196,332,166,325,2,0,1,1,1,0,237,0.29095714285714,100,59,78,0,0,1,1,0,0,True,11.5
close_a0.50_r0.10_1b,close,0.5,0.1,1,reliability_win,le,0.2774425059218657,10,True,True,823,0.31771483714295023,336,165,322,5,0,2,2,1,0,237,0.043760000000143004,101,60,76,2,0,0,0,0,0,True,11.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,trailing_giveback,le,0.8494403079273415,7,True,True,823,0.06731399999999449,330,166,327,0,0,1,1,2,0,237,0.3103600000000919,102,59,76,2,0,1,1,1,0,True,11.25
close_a0.50_r0.10_2b,close,0.5,0.1,2,rank_score,ge,0.3845722601648459,6,True,True,823,0.14592471428571926,331,166,326,1,0,1,1,1,0,237,0.2946000000000826,101,59,77,1,0,1,1,1,0,True,11.25
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_asset_strategy_mean_r,ge,0.0818494506114442,6,True,True,823,0.14592471428571926,331,166,326,1,0,1,1,1,0,237,0.2823599999999582,101,59,77,1,0,1,1,1,0,True,11.25
close_a0.50_r0.10_2b,close,0.5,0.1,2,expected_r,ge,0.126843373535016,6,True,True,823,0.14592471428571926,331,166,326,1,0,1,1,1,0,237,0.2823599999999582,101,59,77,1,0,1,1,1,0,True,11.25
close_a0.50_r0.10_2b,close,0.5,0.1,2,expected_r,ge,0.161674278018405,6,True,True,823,0.14592471428571926,331,166,326,1,0,1,1,1,0,237,0.2823599999999582,101,59,77,1,0,1,1,1,0,True,11.25
close_a0.50_r0.10_2b,close,0.5,0.1,2,stability,ge,0.08985034339192623,6,True,True,823,0.14592471428571926,331,166,326,1,0,1,1,1,0,237,0.2823599999999582,101,59,77,1,0,1,1,1,0,True,11.25
close_a0.50_r0.10_2b,close,0.5,0.1,2,stability,ge,0.11245498270748465,6,True,True,823,0.14592471428571926,331,166,326,1,0,1,1,1,0,237,0.2823599999999582,101,59,77,1,0,1,1,1,0,True,11.25
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_strategy_win,ge,0.2739559235358578,7,True,True,823,0.29090328571428514,332,165,326,1,0,2,2,2,0,237,0.2665999999999489,100,59,78,0,0,1,1,1,0,True,11.25
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_strategy_win,ge,0.27726995734308346,7,True,True,823,0.29090328571428514,332,165,326,1,0,2,2,2,0,237,0.2665999999999489,100,59,78,0,0,1,1,1,0,True,11.25
close_a0.50_r0.10_1b,close,0.5,0.1,1,quality,le,0.7163555457730956,6,True,True,823,0.38653542857143397,331,166,326,1,0,1,1,1,0,237,0.0815228571428426,101,59,77,1,0,1,1,1,0,True,11.25
close_a0.50_r0.20_1b,close,0.5,0.2,1,quality,ge,0.8400000000000001,9,True,True,823,0.3560047571425381,332,166,325,2,0,1,1,1,0,237,0.6241120000003622,104,60,73,5,0,0,0,0,0,True,11.0
close_a0.75_r0.20_1b,close,0.75,0.2,1,trailing_giveback,ge,0.8420790231420375,9,True,True,823,0.3117600000001462,334,167,322,5,0,0,0,0,0,237,0.5813120000001805,103,60,74,4,0,0,0,0,0,True,11.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,trailing_giveback,le,0.8494403079273415,4,True,True,823,0.3823139999999931,330,166,327,0,0,1,1,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,11.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,trailing_giveback,le,0.8576054056457244,4,True,True,823,0.3823139999999931,330,166,327,0,0,1,1,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,11.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,trailing_giveback,le,0.8646121882926417,4,True,True,823,0.3823139999999931,330,166,327,0,0,1,1,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,11.0
close_a0.50_r0.05_2b,close,0.5,0.05,2,trailing_giveback,le,0.874697740561679,4,True,True,823,0.3823139999999931,330,166,327,0,0,1,1,1,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,11.0
close_a0.75_r0.20_1b,close,0.75,0.2,1,reliability_strategy_win,le,0.2792262732483457,9,True,True,823,0.39060000000003614,334,167,322,5,0,0,0,0,0,237,0.3070720000002217,103,60,74,4,0,0,0,0,0,True,11.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_asset_strategy_mean_r,ge,0.1973429665689098,3,True,True,823,0.22358928571429063,331,166,326,1,0,1,1,0,0,237,0.29095714285714,100,59,78,0,0,1,1,0,0,True,11.0
close_a0.50_r0.10_1b,close,0.5,0.1,1,reliability_strategy_win,le,0.2739559235358578,7,True,True,823,1.0820553371427968,334,164,325,2,0,3,3,0,0,237,0.043760000000143004,101,60,76,2,0,0,0,0,0,True,11.0
close_a0.50_r0.15_2b,close,0.5,0.15,2,reliability_expected_r,ge,0.09587491488518873,6,True,True,823,0.21158928571431196,332,166,325,2,0,1,1,1,0,237,0.2816000000000205,100,59,78,0,0,1,1,1,0,True,10.75
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_win,ge,0.29776452395286457,5,True,True,823,0.5579032857142546,331,165,327,0,0,2,2,1,0,237,0.2665999999999489,100,59,78,0,0,1,1,1,0,True,10.75
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_win,le,0.3182110471300351,3,True,True,823,0.00665690000000177,330,167,326,1,0,0,0,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,10.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_strategy_win,le,0.3100295778435063,3,True,True,823,0.00665690000000177,330,167,326,1,0,0,0,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,10.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_strategy_win,le,0.311195133979944,3,True,True,823,0.00665690000000177,330,167,326,1,0,0,0,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,10.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_asset_strategy_win,le,0.3265411458233644,3,True,True,823,0.00665690000000177,330,167,326,1,0,0,0,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,10.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,reliability_asset_strategy_win,le,0.3544731173197028,3,True,True,823,0.00665690000000177,330,167,326,1,0,0,0,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,10.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,trailing_win_rate,le,0.32545931758530183,3,True,True,823,0.00665690000000177,330,167,326,1,0,0,0,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,10.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,trailing_win_rate,le,0.3626943005181347,3,True,True,823,0.00665690000000177,330,167,326,1,0,0,0,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,10.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,trailing_giveback,ge,0.8275796734142848,3,True,True,823,0.00665690000000177,330,167,326,1,0,0,0,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,10.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,quality,ge,0.7296018613408477,3,True,True,823,0.00665690000000177,330,167,326,1,0,0,0,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,10.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,quality,ge,0.76,3,True,True,823,0.00665690000000177,330,167,326,1,0,0,0,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,10.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,quality,ge,0.7747002262330679,3,True,True,823,0.00665690000000177,330,167,326,1,0,0,0,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,10.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,quality,ge,0.7995731733677752,3,True,True,823,0.00665690000000177,330,167,326,1,0,0,0,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,10.5
close_a0.50_r0.05_2b,close,0.5,0.05,2,quality,ge,0.8148595874560972,3,True,True,823,0.00665690000000177,330,167,326,1,0,0,0,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,10.5
close_a0.50_r0.10_2b,close,0.5,0.1,2,quality,ge,0.8148595874560972,3,True,True,823,0.00665690000000177,330,167,326,1,0,0,0,0,0,237,0.3189571428572737,101,59,77,1,0,1,1,0,0,True,10.5
close_a0.50_r0.15_2b,close,0.5,0.15,2,reliability_expected_r,ge,0.11973611964320728,4,True,True,823,0.16358928571428283,331,166,326,1,0,1,1,1,0,237,0.29095714285714,100,59,78,0,0,1,1,0,0,True,10.5
close_a0.50_r0.15_2b,close,0.5,0.15,2,reliability_expected_r,ge,0.1395124803801714,4,True,True,823,0.16358928571428283,331,166,326,1,0,1,1,1,0,237,0.29095714285714,100,59,78,0,0,1,1,0,0,True,10.5
close_a0.50_r0.15_2b,close,0.5,0.15,2,reliability_asset_strategy_mean_r,ge,0.23053020459079532,4,True,True,823,0.16358928571428283,331,166,326,1,0,1,1,1,0,237,0.29095714285714,100,59,78,0,0,1,1,0,0,True,10.5
close_a0.50_r0.15_1b,close,0.5,0.15,1,reliability_win,le,0.2655132009803008,7,True,True,823,0.4627148371428583,333,165,325,2,0,2,2,0,0,237,0.26900000000036073,102,60,75,3,0,0,0,0,0,True,10.5
close_a0.50_r0.05_1b,close,0.5,0.05,1,reliability_win,le,0.28630674256749367,3,True,True,823,0.00665690000000177,330,167,326,1,0,0,0,0,0,237,0.11812000000015814,101,59,77,1,0,1,1,0,0,True,10.5
