behavior,kind,activate_mfe_r,parameter_r,bars,gate_metric,gate_direction,gate_threshold,applications,discovery_pass,validation_pass,disc_n,disc_delta_usd,disc_wins,disc_losses,disc_flats,disc_flat_to_profit,disc_flat_to_loss,disc_losses_improved,disc_loss_to_nonloss,disc_winners_harmed,disc_winner_to_loss,hold_n,hold_delta_usd,hold_wins,hold_losses,hold_flats,hold_flat_to_profit,hold_flat_to_loss,hold_losses_improved,hold_loss_to_nonloss,hold_winners_harmed,hold_winner_to_loss,all_n,all_delta_usd,all_wins,all_losses,all_flats,all_flat_to_profit,all_flat_to_loss,all_losses_improved,all_loss_to_nonloss,all_winners_harmed,all_winner_to_loss,joint_pass,repair_score
close_a0.50_r0.20_2b,close,0.5,0.2,2,reliability_win,le,0.2774425059218657,7,False,True,823,-0.6617418775000941,332,166,325,2,0,1,1,2,0,279,0.23976000000028308,119,64,96,2,0,0,0,0,0,1102,-0.421981877499811,451,230,421,4,0,1,1,2,0,False,8.5
close_a0.75_r0.20_1b,close,0.75,0.2,1,trailing_win_rate,le,0.32545931758530183,13,False,True,823,-0.9961199999999684,335,167,321,6,0,0,0,3,0,279,0.3070720000002217,121,64,94,4,0,0,0,0,0,1102,-0.6890479999997468,456,231,415,10,0,0,0,3,0,False,8.5
close_a0.50_r0.10_1b,close,0.5,0.1,1,quality,ge,0.8148595874560972,7,False,True,823,-1.2912288142861932,331,167,325,2,0,0,0,2,0,279,0.3589571428573137,120,63,96,2,0,1,1,0,0,1102,-0.9322716714288795,451,230,421,4,0,1,1,2,0,False,8.5
lock_a0.75_f0.15,lock,0.75,0.15,1,reliability_expected_r,le,0.07339858947124882,22,False,True,823,-3.8758895717858906,337,167,319,8,0,0,0,9,0,279,0.39406076442838955,122,64,93,5,0,0,0,0,0,1102,-3.4818288073575014,459,231,412,13,0,0,0,9,0,False,8.5
lock_a0.75_f0.20,lock,0.75,0.2,1,reliability_expected_r,le,0.09587491488518873,25,False,True,823,-4.811855950000247,337,167,319,8,0,0,0,11,0,279,0.5748101382855842,123,64,92,6,0,0,0,0,0,1102,-4.237045811714663,460,231,411,14,0,0,0,11,0,False,8.5
lock_a0.75_f0.20,lock,0.75,0.2,1,stability,le,0.11245498270748465,22,False,False,823,-3.7265070357142425,337,167,319,8,0,0,0,8,0,279,-0.6398788617144011,122,64,93,5,0,0,0,1,0,1102,-4.366385897428644,459,231,412,13,0,0,0,9,0,False,8.5
lock_a0.75_f0.20,lock,0.75,0.2,1,stability,le,0.14975745898888393,28,False,False,823,-4.751384607142872,338,167,318,9,0,0,0,12,0,279,-0.5904830760001052,123,64,92,6,0,0,0,1,0,1102,-5.341867683142977,461,231,410,15,0,0,0,13,0,False,8.5
lock_a0.75_f0.20,lock,0.75,0.2,1,reliability_win,le,0.2774425059218657,25,False,False,823,-3.4916253500002394,337,167,319,8,0,0,0,9,0,279,-3.018979826001564,123,64,92,6,0,0,0,2,0,1102,-6.510605176001803,460,231,411,14,0,0,0,11,0,False,8.5
lock_a0.75_f0.20,lock,0.75,0.2,1,reliability_strategy_mean_r,le,0.11197295753630912,24,False,False,823,-2.726998265714336,340,167,316,11,0,0,0,7,0,279,-3.8555554914297367,119,64,96,2,0,0,0,2,0,1102,-6.582553757144073,459,231,412,13,0,0,0,9,0,False,8.5
lock_a0.75_f0.20,lock,0.75,0.2,1,reliability_expected_r,le,0.11973611964320728,33,False,False,823,-6.0010382942859435,339,167,317,10,0,0,0,13,0,279,-0.7162873260001055,123,64,92,6,0,0,0,2,0,1102,-6.717325620286049,462,231,409,16,0,0,0,15,0,False,8.5
lock_a0.75_f0.15,lock,0.75,0.15,1,reliability_strategy_mean_r,le,0.11197295753630912,23,False,False,823,-3.245745350357258,340,167,316,11,0,0,0,7,0,279,-3.942313315000087,119,64,96,2,0,0,0,2,0,1102,-7.188058665357346,459,231,412,13,0,0,0,9,0,False,8.5
lock_a0.75_f0.15,lock,0.75,0.15,1,rank_score,le,0.4137125336302984,28,False,False,823,-4.240276507500152,338,167,318,9,0,0,0,11,0,279,-3.2422504498576674,123,64,92,6,0,0,0,2,0,1102,-7.48252695735782,461,231,410,15,0,0,0,13,0,False,8.5
lock_a0.50_f0.20,lock,0.5,0.2,1,reliability_score,ge,0.22156966219986063,34,False,False,823,-4.5019803871425195,333,168,322,4,1,1,0,15,0,279,-2.9908762857137994,119,63,97,1,0,3,2,6,1,1102,-7.492856672856318,452,231,419,5,1,4,2,21,1,False,8.5
lock_a0.75_f0.20,lock,0.75,0.2,1,reliability_strategy_win,le,0.3073463268365817,34,False,False,823,-4.941198535714378,340,167,316,11,0,0,0,14,0,279,-3.1913476831444325,123,64,92,6,0,0,0,3,0,1102,-8.13254621885881,463,231,408,17,0,0,0,17,0,False,8.5
lock_a0.75_f0.20,lock,0.75,0.2,1,trailing_win_rate,le,0.30716723549488056,31,False,False,823,-4.695330321428581,339,167,317,10,0,0,0,12,0,279,-4.184273040287253,123,64,92,6,0,0,0,3,0,1102,-8.879603361715834,462,231,409,16,0,0,0,15,0,False,8.5
lock_a0.75_f0.20,lock,0.75,0.2,1,reliability_asset_strategy_win,le,0.3265411458233644,34,False,False,823,-4.914875292857047,340,167,316,11,0,0,0,13,0,279,-4.356640897430121,123,64,92,6,0,0,0,4,0,1102,-9.27151619028717,463,231,408,17,0,0,0,17,0,False,8.5
lock_a0.50_f0.15,lock,0.5,0.15,1,reliability_asset_strategy_mean_r,ge,0.41417781315300256,33,False,False,823,-7.472749464285792,336,167,320,6,1,1,1,17,0,279,-2.419484642856174,118,64,97,1,0,2,1,5,1,1102,-9.892234107141967,454,231,417,7,1,3,2,22,1,False,8.5
lock_a0.75_f0.20,lock,0.75,0.2,1,rank_score,le,0.44349626195741826,34,False,False,823,-5.896912792857168,340,167,316,11,0,0,0,13,0,279,-4.356640897430121,123,64,92,6,0,0,0,4,0,1102,-10.25355369028729,463,231,408,17,0,0,0,17,0,False,8.5
lock_a0.75_f0.20,lock,0.75,0.2,1,reliability_win,le,0.29776452395286457,34,False,False,823,-5.932004221428593,340,167,316,11,0,0,0,13,0,279,-4.356640897430121,123,64,92,6,0,0,0,4,0,1102,-10.288645118858714,463,231,408,17,0,0,0,17,0,False,8.5
lock_a0.75_f0.20,lock,0.75,0.2,1,trailing_win_rate,le,0.32545931758530183,34,False,False,823,-6.255254221428481,340,167,316,11,0,0,0,14,0,279,-4.184273040287253,123,64,92,6,0,0,0,3,0,1102,-10.439527261715735,463,231,408,17,0,0,0,17,0,False,8.5
lock_a0.75_f0.15,lock,0.75,0.15,1,trailing_giveback,le,0.874697740561679,38,False,False,823,-6.677223082499796,343,167,313,14,0,0,0,15,0,279,-3.983579940000282,121,64,94,4,0,0,0,4,0,1102,-10.660803022500078,464,231,407,18,0,0,0,19,0,False,8.5
lock_a0.75_f0.20,lock,0.75,0.2,1,reliability_asset_strategy_mean_r,le,0.3494376818480413,42,False,False,823,-6.5065695514285125,342,167,314,13,0,0,0,16,0,279,-4.856839111715576,123,64,92,6,0,0,0,5,0,1102,-11.363408663144089,465,231,406,19,0,0,0,21,0,False,8.5
close_a0.50_r0.20_2b,close,0.5,0.2,2,quality,ge,0.8148595874560972,5,False,True,823,-0.005343099999976911,331,167,325,2,0,0,0,1,0,279,0.5149571428574138,119,63,97,1,0,1,1,0,0,1102,0.5096140428574368,450,230,422,3,0,1,1,1,0,False,8.0
close_a0.50_r0.15_2b,close,0.5,0.15,2,quality,ge,0.8148595874560972,5,False,True,823,-0.005343099999976911,331,167,325,2,0,0,0,1,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.3136140428572968,450,230,422,3,0,1,1,1,0,False,8.0
close_a0.50_r0.05_1b,close,0.5,0.05,1,quality,ge,0.7995731733677752,5,False,True,823,-0.04434310000009918,331,167,325,2,0,0,0,1,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.27461404285717456,450,230,422,3,0,1,1,1,0,False,8.0
close_a0.50_r0.05_1b,close,0.5,0.05,1,quality,ge,0.8148595874560972,5,False,True,823,-0.04434310000009918,331,167,325,2,0,0,0,1,0,279,0.3189571428572737,119,63,97,1,0,1,1,0,0,1102,0.27461404285717456,450,230,422,3,0,1,1,1,0,False,8.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_score,le,-0.05612360587640852,5,False,True,823,-0.11376187749999234,331,166,326,1,0,1,1,1,0,279,0.043760000000143004,119,64,96,2,0,0,0,0,0,1102,-0.07000187749984932,450,230,422,3,0,1,1,1,0,False,8.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_win,le,0.2774425059218657,5,False,True,823,-0.11376187749999234,331,166,326,1,0,1,1,1,0,279,0.043760000000143004,119,64,96,2,0,0,0,0,0,1102,-0.07000187749984932,450,230,422,3,0,1,1,1,0,False,8.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_win,le,0.28630674256749367,5,False,True,823,-0.11376187749999234,331,166,326,1,0,1,1,1,0,279,0.043760000000143004,119,64,96,2,0,0,0,0,0,1102,-0.07000187749984932,450,230,422,3,0,1,1,1,0,False,8.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_asset_strategy_win,le,0.2910004813364106,5,False,True,823,-0.11376187749999234,331,166,326,1,0,1,1,1,0,279,0.043760000000143004,119,64,96,2,0,0,0,0,0,1102,-0.07000187749984932,450,230,422,3,0,1,1,1,0,False,8.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,reliability_asset_strategy_win,le,0.30492914979757085,5,False,True,823,-0.11376187749999234,331,166,326,1,0,1,1,1,0,279,0.043760000000143004,119,64,96,2,0,0,0,0,0,1102,-0.07000187749984932,450,230,422,3,0,1,1,1,0,False,8.0
close_a0.50_r0.10_2b,close,0.5,0.1,2,trailing_win_rate,le,0.30716723549488056,5,False,True,823,-0.11376187749999234,331,166,326,1,0,1,1,1,0,279,0.043760000000143004,119,64,96,2,0,0,0,0,0,1102,-0.07000187749984932,450,230,422,3,0,1,1,1,0,False,8.0
close_a0.75_r0.15_1b,close,0.75,0.15,1,expected_r,le,0.45361065785615307,11,False,True,823,-0.42699839285703567,334,167,322,5,0,0,0,2,0,279,0.29676000000027636,121,64,94,4,0,0,0,0,0,1102,-0.1302383928567593,455,231,416,9,0,0,0,2,0,False,8.0
close_a0.75_r0.15_1b,close,0.75,0.15,1,stability,le,0.33721788339599695,11,False,True,823,-0.39699839285706295,335,167,321,6,0,0,0,2,0,279,0.25676000000023635,120,64,95,3,0,0,0,0,0,1102,-0.1402383928568266,455,231,416,9,0,0,0,2,0,False,8.0
close_a0.75_r0.15_1b,close,0.75,0.15,1,stability,le,0.44472442584298566,11,False,True,823,-0.39699839285706295,335,167,321,6,0,0,0,2,0,279,0.25676000000023635,120,64,95,3,0,0,0,0,0,1102,-0.1402383928568266,455,231,416,9,0,0,0,2,0,False,8.0
close_a0.75_r0.20_1b,close,0.75,0.2,1,reliability_score,le,-0.019076476753512116,11,False,True,823,-0.7066799999999824,334,167,322,5,0,0,0,2,0,279,0.3070720000002217,121,64,94,4,0,0,0,0,0,1102,-0.3996079999997606,455,231,416,9,0,0,0,2,0,False,8.0
close_a0.75_r0.20_1b,close,0.75,0.2,1,reliability_expected_r,le,0.09587491488518873,11,False,True,823,-0.7066799999999824,334,167,322,5,0,0,0,2,0,279,0.3070720000002217,121,64,94,4,0,0,0,0,0,1102,-0.3996079999997606,455,231,416,9,0,0,0,2,0,False,8.0
close_a0.75_r0.20_1b,close,0.75,0.2,1,reliability_win,le,0.2774425059218657,11,False,True,823,-0.7066799999999824,334,167,322,5,0,0,0,2,0,279,0.3070720000002217,121,64,94,4,0,0,0,0,0,1102,-0.3996079999997606,455,231,416,9,0,0,0,2,0,False,8.0
close_a0.75_r0.20_1b,close,0.75,0.2,1,reliability_asset_strategy_win,le,0.30492914979757085,11,False,True,823,-0.7066799999999824,334,167,322,5,0,0,0,2,0,279,0.3070720000002217,121,64,94,4,0,0,0,0,0,1102,-0.3996079999997606,455,231,416,9,0,0,0,2,0,False,8.0
close_a0.75_r0.20_1b,close,0.75,0.2,1,trailing_win_rate,le,0.30716723549488056,11,False,True,823,-0.7066799999999824,334,167,322,5,0,0,0,2,0,279,0.3070720000002217,121,64,94,4,0,0,0,0,0,1102,-0.3996079999997606,455,231,416,9,0,0,0,2,0,False,8.0
close_a0.75_r0.20_1b,close,0.75,0.2,1,stability,le,0.14975745898888393,11,False,True,823,-0.7066799999999824,334,167,322,5,0,0,0,2,0,279,0.3070720000002217,121,64,94,4,0,0,0,0,0,1102,-0.3996079999997606,455,231,416,9,0,0,0,2,0,False,8.0
close_a0.75_r0.20_1b,close,0.75,0.2,1,rank_score,le,0.3845722601648459,11,False,True,823,-0.6601199999999556,335,167,321,6,0,0,0,2,0,279,0.11107200000008163,120,64,95,3,0,0,0,0,0,1102,-0.5490479999998741,455,231,416,9,0,0,0,2,0,False,8.0
close_a0.75_r0.20_1b,close,0.75,0.2,1,reliability_strategy_win,ge,0.2739559235358578,14,False,True,823,-0.9266983928571617,337,167,319,8,0,0,0,4,0,279,0.33000000000000806,119,64,96,2,0,0,0,0,0,1102,-0.5966983928571534,456,231,415,10,0,0,0,4,0,False,8.0
close_a0.75_r0.20_1b,close,0.75,0.2,1,reliability_strategy_win,ge,0.27726995734308346,14,False,True,823,-0.9266983928571617,337,167,319,8,0,0,0,4,0,279,0.33000000000000806,119,64,96,2,0,0,0,0,0,1102,-0.5966983928571534,456,231,415,10,0,0,0,4,0,False,8.0
close_a0.75_r0.20_1b,close,0.75,0.2,1,reliability_win,ge,0.2655132009803008,14,False,True,823,-1.1064983928570555,336,167,320,7,0,0,0,4,0,279,0.3457600000000174,120,64,95,3,0,0,0,0,0,1102,-0.7607383928570378,456,231,415,10,0,0,0,4,0,False,8.0
close_a0.75_r0.20_1b,close,0.75,0.2,1,trailing_giveback,le,0.8646121882926417,14,False,True,823,-1.0330583928571844,336,167,320,7,0,0,0,4,0,279,0.25676000000023635,120,64,95,3,0,0,0,0,0,1102,-0.7762983928569479,456,231,415,10,0,0,0,4,0,False,8.0
