target,rule_type,field1,dir1,threshold1,quantile1,field2,dir2,threshold2,quantile2,disc_excluded,disc_excluded_pct,disc_target_removed,disc_wins_removed,disc_losses_removed,disc_flats_removed,disc_selection_frozen_delta_usd,disc_winner_pnl_removed,disc_loss_pnl_removed,disc_target_precision,valid_excluded,valid_excluded_pct,valid_target_removed,valid_wins_removed,valid_losses_removed,valid_flats_removed,valid_selection_frozen_delta_usd,valid_winner_pnl_removed,valid_loss_pnl_removed,valid_target_precision,discovery_pass,repair_score
barely_developed_loss,1D,reliability_score,ge,-0.019076476753512116,0.4,,,,,494,0.6002430133657352,46,233,96,165,-103.96018347071578,146.97889570642872,-43.01871223571293,0.0931174089068826,150,0.6329113924050633,18,75,37,38,-87.82375088464812,106.95354306321963,-19.129792178571492,0.12,False,-1447.0
barely_developed_loss,1D,reliability_asset_strategy_win,le,0.459540486044784,0.8,,,,,661,0.8031591737545565,58,240,130,291,-105.92024313307698,174.94042118843294,-69.02017805535598,0.08774583963691376,195,0.8227848101265823,20,71,46,78,-79.02735641057451,108.18796361057667,-29.160607200002172,0.10256410256410256,False,-1448.0
severe_mae_loss,1D,expected_r,le,0.4014021000815497,0.7,,,,,582,0.707168894289186,34,212,125,245,-83.76425539307735,146.4978534698619,-62.73359807678455,0.058419243986254296,186,0.7848101265822784,13,74,51,61,-64.6842969559311,95.43075058450435,-30.746453628573235,0.06989247311827956,False,-1452.0
severe_mae_loss,1D,reliability_strategy_win,le,0.311195133979944,0.8,,,,,668,0.8116646415552855,34,239,128,301,-103.25561138664736,170.99187051343162,-67.73625912678423,0.05089820359281437,162,0.6835443037974683,13,59,44,59,-79.64523485343429,106.86598919629354,-27.22075434285923,0.08024691358024691,False,-1455.5
severe_mae_loss,1D,reliability_asset_strategy_mean_r,le,0.3494376818480413,0.7,,,,,576,0.6998784933171325,34,212,123,241,-80.93049403593392,142.35087425557512,-61.42038021964122,0.059027777777777776,179,0.7552742616033755,12,75,48,56,-64.75201195593097,93.80895487021832,-29.056942914287344,0.0670391061452514,False,-1462.75
severe_mae_loss,1D,decision_hour,ge,12.0,0.4,,,,,529,0.6427703523693803,41,228,119,182,-87.11232993771799,142.4588708391445,-55.34654090142655,0.07750472589792061,165,0.6962025316455697,15,74,47,44,-81.89318915250539,107.28382975965015,-25.39064060714477,0.09090909090909091,False,-1464.5
barely_developed_loss,1D,reliability_win,le,0.3761738273374446,0.8,,,,,658,0.7995139732685298,57,237,130,291,-106.46311744736285,175.9322670027187,-69.46914955535587,0.08662613981762918,201,0.8481012658227848,21,75,48,78,-89.81193248200476,119.66065039629281,-29.848717914288045,0.1044776119402985,False,-1465.75
severe_mae_loss,1D,expected_r,ge,0.161674278018405,0.4,,,,,499,0.606318347509113,33,229,95,175,-109.0228665100029,152.63166099571575,-43.608794485712856,0.06613226452905811,148,0.6244725738396625,13,71,38,39,-85.88510976179123,108.25639790464977,-22.371288142858557,0.08783783783783784,False,-1468.75
severe_mae_loss,1D,stability,ge,0.14975745898888393,0.4,,,,,496,0.6026731470230863,35,227,94,175,-104.89057067071747,148.689268763573,-43.79869809285556,0.07056451612903226,152,0.6413502109704642,13,73,38,41,-88.11976613464844,109.4208432775069,-21.30107714285845,0.08552631578947369,False,-1471.0
severe_mae_loss,1D,trailing_win_rate,ge,0.30716723549488056,0.4,,,,,495,0.6014580801944107,34,231,97,167,-96.59952311714468,139.19688992428667,-42.59736680714196,0.06868686868686869,145,0.6118143459915611,13,71,39,35,-68.19661704536045,88.9663864382179,-20.769769392857437,0.0896551724137931,False,-1472.0
severe_mae_loss,1D,reliability_expected_r,ge,0.09587491488518873,0.4,,,,,494,0.6002430133657352,33,227,94,173,-107.11186569928827,150.14544579214407,-43.03358009285581,0.06680161943319839,157,0.6624472573839663,15,74,38,45,-86.942160158577,108.36401733714973,-21.421857178572743,0.09554140127388536,False,-1473.75
severe_mae_loss,1D,quality,le,0.8148595874560972,0.7,,,,,576,0.6998784933171325,36,236,123,217,-79.46003697093198,136.15618729057388,-56.6961503196419,0.0625,164,0.6919831223628692,14,68,49,47,-56.643459741789975,80.28332408464767,-23.639864342857692,0.08536585365853659,False,-1481.0
barely_developed_loss,1D,reliability_win,ge,0.2774425059218657,0.3,,,,,577,0.701093560145808,54,260,113,204,-104.64614941357704,157.7556908635753,-53.10954144999827,0.09358752166377816,145,0.6118143459915611,20,68,41,36,-80.5824781525036,100.75620043821817,-20.173722285714568,0.13793103448275862,False,-1482.5
barely_developed_loss,1D,reliability_strategy_win,ge,0.2739559235358578,0.2,,,,,701,0.8517618469015796,64,292,142,267,-103.8142461043591,171.6914866547149,-67.8772405503558,0.0912981455064194,106,0.4472573839662447,14,50,27,29,-28.86718387035662,41.41846958464262,-12.551285714286006,0.1320754716981132,False,-1493.75
barely_developed_loss,1D,expected_r,le,0.45361065785615307,0.8,,,,,659,0.8007290400972054,54,247,136,276,-93.87562003593374,161.92648954128987,-68.05086950535612,0.0819423368740516,198,0.8354430379746836,26,77,52,69,-68.46905945593082,99.58868808450406,-31.11962862857324,0.13131313131313133,False,-1500.25
barely_developed_loss,1D,decision_hour,ge,10.0,0.3,,,,,596,0.724179829890644,58,252,128,216,-98.41126815328948,157.92112234757295,-59.509854194283484,0.09731543624161074,181,0.7637130801687764,24,77,51,53,-81.98822618450532,109.62145649165024,-27.63323030714492,0.13259668508287292,False,-1500.25
barely_developed_loss,1D,rank_score,le,0.5719960562151344,0.8,,,,,658,0.7995139732685298,57,244,139,275,-92.41695370021962,161.65915091986108,-69.24219721964145,0.08662613981762918,201,0.8481012658227848,26,80,52,69,-66.54315802735974,97.66278665593299,-31.11962862857324,0.12935323383084577,False,-1503.75
severe_mae_loss,1D,reliability_score,ge,-0.019076476753512116,0.4,,,,,494,0.6002430133657352,33,233,96,165,-103.96018347071578,146.97889570642872,-43.01871223571293,0.06680161943319839,150,0.6329113924050633,13,75,37,38,-87.82375088464812,106.95354306321963,-19.129792178571492,0.08666666666666667,False,-1516.0
barely_developed_loss,1D,reliability_expected_r,le,0.24513895111390224,0.8,,,,,658,0.7995139732685298,57,247,140,271,-93.0796557216488,161.41240829843224,-68.33275257678346,0.08662613981762918,199,0.8396624472573839,26,81,52,66,-69.85241517021659,100.97204379878983,-31.11962862857324,0.1306532663316583,False,-1523.25
severe_mae_loss,1D,reliability_strategy_mean_r,ge,0.10558505613350275,0.2,,,,,659,0.8007290400972054,28,239,118,302,-100.03109031164826,162.52135397414725,-62.49026366249899,0.042488619119878605,175,0.7383966244725738,11,64,41,70,-65.02782051771632,92.1210123962899,-27.093191878573588,0.06285714285714286,False,-1526.5
severe_mae_loss,1D,reliability_strategy_mean_r,le,0.14673061446425303,0.7,,,,,583,0.7083839611178615,44,224,128,231,-88.10935591093309,152.82985191628845,-64.72049600535536,0.07547169811320754,198,0.8354430379746836,16,83,56,59,-89.63205500593465,121.68329863450765,-32.05124362857298,0.08080808080808081,False,-1527.25
severe_mae_loss,1D,trailing_win_rate,le,0.4868421052631579,0.8,,,,,668,0.8116646415552855,32,243,128,297,-108.28171003307642,176.73123180271807,-68.44952176964165,0.04790419161676647,179,0.7552742616033755,12,64,43,72,-65.87252998200215,94.07699432486129,-28.204464342859158,0.0670391061452514,False,-1527.75
severe_mae_loss,1D,reliability_score,le,0.22156966219986063,0.8,,,,,658,0.7995139732685298,35,236,132,290,-100.21644561164814,166.51781830986113,-66.30137269821302,0.05319148936170213,183,0.7721518987341772,12,69,47,67,-66.82783645593078,96.39151865593281,-29.563682200002052,0.06557377049180328,False,-1529.25
severe_mae_loss,1D,trailing_giveback,le,0.874697740561679,0.7,,,,,581,0.7059538274605103,34,225,126,230,-90.56512269857667,155.69043109857515,-65.12530839999846,0.058519793459552494,185,0.7805907172995781,14,78,45,62,-95.59293425964688,121.55185110250638,-25.958916842859526,0.07567567567567568,False,-1529.5
barely_developed_loss,1D,expected_r,ge,0.126843373535016,0.3,,,,,578,0.7023086269744836,51,255,112,211,-108.48266117429145,162.5005196600043,-54.01785848571286,0.08823529411764706,163,0.6877637130801688,21,76,41,46,-88.5457822775056,111.63865470607838,-23.092872428572782,0.12883435582822086,False,-1534.25
barely_developed_loss,1D,reliability_asset_strategy_win,ge,0.2910004813364106,0.3,,,,,576,0.6998784933171325,54,256,116,204,-103.2727736350052,157.9724857992896,-54.69971216428442,0.09375,165,0.6962025316455697,20,76,44,45,-84.62820622393245,108.23469986678981,-23.60649364285736,0.12121212121212122,False,-1535.25
barely_developed_loss,1D,stability,le,0.44472442584298566,0.8,,,,,683,0.8298906439854192,60,259,142,282,-102.98292246450538,175.81253482700407,-72.82961236249871,0.08784773060029283,188,0.7932489451476793,23,75,48,65,-66.15278267021648,96.04175058450431,-29.88896791428782,0.12234042553191489,False,-1535.75
severe_mae_loss,1D,quality,ge,0.7163555457730956,0.2,,,,,658,0.7995139732685298,31,244,120,294,-108.8563198509344,171.87008470628967,-63.013764855355255,0.04711246200607903,170,0.7172995780590717,12,65,39,66,-79.51044219628996,105.06393932486299,-25.553497128573035,0.07058823529411765,False,-1538.0
barely_developed_loss,1D,reliability_asset_strategy_mean_r,le,0.41417781315300256,0.8,,,,,670,0.8140947752126367,56,250,138,282,-91.57251115021903,157.91773515557443,-66.34522400535542,0.08358208955223881,199,0.8396624472573839,26,81,52,66,-69.85241517021659,100.97204379878983,-31.11962862857324,0.1306532663316583,False,-1541.25
severe_mae_loss,1D,trailing_giveback,ge,0.8275796734142848,0.2,,,,,659,0.8007290400972054,39,260,129,270,-108.48011186164847,173.61546773843244,-65.13535587678396,0.05918057663125948,171,0.7215189873417721,12,62,45,64,-50.442605907001486,78.54515778557445,-28.10255187857298,0.07017543859649122,False,-1554.5
severe_mae_loss,1D,reliability_asset_strategy_win,le,0.459540486044784,0.8,,,,,661,0.8031591737545565,33,240,130,291,-105.92024313307698,174.94042118843294,-69.02017805535598,0.049924357034795766,195,0.8227848101265823,13,71,46,78,-79.02735641057451,108.18796361057667,-29.160607200002172,0.06666666666666667,False,-1565.0
severe_mae_loss,1D,reliability_win,ge,0.2774425059218657,0.3,,,,,577,0.701093560145808,38,260,113,204,-104.64614941357704,157.7556908635753,-53.10954144999827,0.0658578856152513,145,0.6118143459915611,14,68,41,36,-80.5824781525036,100.75620043821817,-20.173722285714568,0.09655172413793103,False,-1566.5
severe_mae_loss,1D,reliability_win,le,0.3761738273374446,0.8,,,,,658,0.7995139732685298,34,237,130,291,-106.46311744736285,175.9322670027187,-69.46914955535587,0.05167173252279635,201,0.8481012658227848,15,75,48,78,-89.81193248200476,119.66065039629281,-29.848717914288045,0.07462686567164178,False,-1570.75
barely_developed_loss,1D,reliability_strategy_win,ge,0.2731983805668016,0.1,,,,,782,0.9501822600243013,70,314,157,311,-120.04046700379175,197.01691283057582,-76.97644582678407,0.08951406649616368,106,0.4472573839662447,14,50,27,29,-28.86718387035662,41.41846958464262,-12.551285714286006,0.1320754716981132,False,-1584.0
barely_developed_loss,1D,trailing_win_rate,ge,0.28721174004192873,0.3,,,,,580,0.7047387606318347,54,262,119,199,-100.98254423500433,155.89048772071772,-54.907943485713396,0.09310344827586207,170,0.7172995780590717,21,80,45,45,-87.57932583107554,112.44065758107583,-24.861331750000293,0.12352941176470589,False,-1587.5
barely_developed_loss,1D,stability,ge,0.11245498270748465,0.3,,,,,577,0.701093560145808,51,258,109,210,-111.81866127072021,164.12827689929028,-52.30961562857009,0.08838821490467938,178,0.7510548523206751,21,81,45,52,-88.86851597393445,115.71058883107862,-26.842072857144185,0.11797752808988764,False,-1589.75
barely_developed_loss,1D,reliability_expected_r,ge,0.07339858947124882,0.3,,,,,577,0.701093560145808,53,253,112,212,-109.88776858143392,163.28140624571807,-53.393637664284164,0.09185441941074524,183,0.7721518987341772,22,85,45,53,-91.41959050964888,118.37662193822165,-26.957031428572776,0.12021857923497267,False,-1591.0
barely_developed_loss,1D,rank_score,ge,0.3845722601648459,0.3,,,,,577,0.701093560145808,51,254,114,209,-114.22114956000324,169.31693015285788,-55.09578059285466,0.08838821490467938,170,0.7172995780590717,19,82,39,49,-90.4821409203617,114.43248092036258,-23.95034000000086,0.11176470588235295,False,-1591.75
barely_developed_loss,1D,reliability_asset_strategy_mean_r,ge,0.11457466774677837,0.3,,,,,578,0.7023086269744836,52,255,114,209,-113.94604768857705,169.71027153143277,-55.7642238428557,0.08996539792387544,181,0.7637130801687764,23,85,44,52,-92.25353050964881,117.4464077239358,-25.19287721428699,0.1270718232044199,False,-1595.75
severe_mae_loss,1D,decision_hour,ge,10.0,0.3,,,,,596,0.724179829890644,42,252,128,216,-98.41126815328948,157.92112234757295,-59.509854194283484,0.07046979865771812,181,0.7637130801687764,16,77,51,53,-81.98822618450532,109.62145649165024,-27.63323030714492,0.08839779005524862,False,-1596.25
barely_developed_loss,1D,reliability_score,ge,-0.05612360587640852,0.3,,,,,577,0.701093560145808,52,259,115,203,-108.29786622428851,162.16154317428692,-53.863676949998414,0.09012131715771231,178,0.7510548523206751,24,84,45,49,-91.61521350964864,117.31213079536434,-25.696917285715706,0.1348314606741573,False,-1596.75
barely_developed_loss,1D,quality,le,0.8400000000000001,0.8,,,,,673,0.8177399756986634,65,274,138,261,-93.37442526721878,157.01320772971764,-63.63878246249886,0.09658246656760773,193,0.8143459915611815,27,81,55,57,-70.6752871882185,100.52874117393382,-29.85345398571534,0.13989637305699482,False,-1603.5
severe_mae_loss,1D,reliability_strategy_win,ge,0.2739559235358578,0.2,,,,,701,0.8517618469015796,39,292,142,267,-103.8142461043591,171.6914866547149,-67.8772405503558,0.05563480741797432,106,0.4472573839662447,7,50,27,29,-28.86718387035662,41.41846958464262,-12.551285714286006,0.0660377358490566,False,-1610.75
barely_developed_loss,1D,trailing_giveback,le,0.8967585507542115,0.8,,,,,671,0.8153098420413123,62,252,143,276,-98.79692633236245,170.8329006948611,-72.03597436249868,0.09239940387481371,212,0.8945147679324894,24,89,50,73,-96.00077320593292,126.55904112022083,-30.558267914287907,0.11320754716981132,False,-1610.75
barely_developed_loss,1D,reliability_strategy_win,le,0.6332662721893492,0.9,,,,,748,0.9088699878493317,65,274,147,327,-112.30821264736238,186.99990320271812,-74.69169055535575,0.08689839572192513,201,0.8481012658227848,21,75,48,78,-89.81193248200476,119.66065039629281,-29.848717914288045,0.1044776119402985,False,-1612.25
severe_mae_loss,1D,expected_r,ge,0.126843373535016,0.3,,,,,578,0.7023086269744836,37,255,112,211,-108.48266117429145,162.5005196600043,-54.01785848571286,0.06401384083044982,163,0.6877637130801688,14,76,41,46,-88.5457822775056,111.63865470607838,-23.092872428572782,0.08588957055214724,False,-1618.25
severe_mae_loss,1D,reliability_asset_strategy_win,ge,0.2910004813364106,0.3,,,,,576,0.6998784933171325,38,256,116,204,-103.2727736350052,157.9724857992896,-54.69971216428442,0.06597222222222222,165,0.6962025316455697,14,76,44,45,-84.62820622393245,108.23469986678981,-23.60649364285736,0.08484848484848485,False,-1619.25
severe_mae_loss,1D,expected_r,le,0.45361065785615307,0.8,,,,,659,0.8007290400972054,37,247,136,276,-93.87562003593374,161.92648954128987,-68.05086950535612,0.05614567526555387,198,0.8354430379746836,13,77,52,69,-68.46905945593082,99.58868808450406,-31.11962862857324,0.06565656565656566,False,-1629.25
barely_developed_loss,1D,reliability_strategy_mean_r,ge,0.07630568207694308,0.1,,,,,741,0.9003645200486027,63,292,138,311,-113.67834743236244,183.94610397343263,-70.26775654107021,0.08502024291497975,180,0.759493670886076,19,67,42,71,-68.61365823200232,95.78197011057593,-27.16831187857361,0.10555555555555556,False,-1631.25
severe_mae_loss,1D,rank_score,le,0.5719960562151344,0.8,,,,,658,0.7995139732685298,39,244,139,275,-92.41695370021962,161.65915091986108,-69.24219721964145,0.05927051671732523,201,0.8481012658227848,13,80,52,69,-66.54315802735974,97.66278665593299,-31.11962862857324,0.06467661691542288,False,-1635.75
barely_developed_loss,1D,trailing_win_rate,le,0.6666666666666666,0.9,,,,,741,0.9003645200486027,62,270,144,327,-113.04157580807677,186.8013556491466,-73.75977984106984,0.08367071524966262,211,0.890295358649789,24,81,52,78,-90.7809852677191,121.98892103915004,-31.20793577143094,0.11374407582938388,False,-1636.0
barely_developed_loss,1D,reliability_asset_strategy_win,le,0.6624451987404646,0.9,,,,,740,0.8991494532199271,62,269,144,327,-115.64332020093471,190.87690718486115,-75.23358698392646,0.08378378378378379,212,0.8945147679324894,24,82,52,78,-91.82768608307605,123.03562185450699,-31.20793577143094,0.11320754716981132,False,-1640.0
barely_developed_loss,1D,reliability_win,le,0.6014302970055891,0.9,,,,,740,0.8991494532199271,62,271,142,327,-117.29860248664893,191.18061089914693,-73.882008412498,0.08378378378378379,212,0.8945147679324894,24,82,52,78,-91.82768608307605,123.03562185450699,-31.20793577143094,0.11320754716981132,False,-1648.0
severe_mae_loss,1D,reliability_expected_r,le,0.24513895111390224,0.8,,,,,658,0.7995139732685298,40,247,140,271,-93.0796557216488,161.41240829843224,-68.33275257678346,0.060790273556231005,199,0.8396624472573839,13,81,52,66,-69.85241517021659,100.97204379878983,-31.11962862857324,0.06532663316582915,False,-1652.25
barely_developed_loss,1D,reliability_asset_strategy_win,ge,0.2711849864472477,0.2,,,,,661,0.8031591737545565,62,281,132,248,-107.78724067429098,170.94264655286085,-63.155405878569866,0.09379727685325265,178,0.7510548523206751,21,79,48,51,-83.09656747393241,109.76722461678982,-26.670657142857415,0.11797752808988764,False,-1653.75
severe_mae_loss,1D,stability,le,0.44472442584298566,0.8,,,,,683,0.8298906439854192,37,259,142,282,-102.98292246450538,175.81253482700407,-72.82961236249871,0.05417276720351391,188,0.7932489451476793,13,75,48,65,-66.15278267021648,96.04175058450431,-29.88896791428782,0.06914893617021277,False,-1664.75
severe_mae_loss,1D,rank_score,ge,0.3845722601648459,0.3,,,,,577,0.701093560145808,38,254,114,209,-114.22114956000324,169.31693015285788,-55.09578059285466,0.0658578856152513,170,0.7172995780590717,13,82,39,49,-90.4821409203617,114.43248092036258,-23.95034000000086,0.07647058823529412,False,-1666.75
severe_mae_loss,1D,stability,ge,0.11245498270748465,0.3,,,,,577,0.701093560145808,37,258,109,210,-111.81866127072021,164.12827689929028,-52.30961562857009,0.06412478336221837,178,0.7510548523206751,15,81,45,52,-88.86851597393445,115.71058883107862,-26.842072857144185,0.08426966292134831,False,-1667.75
barely_developed_loss,1D,decision_hour,ge,7.0,0.2,,,,,662,0.804374240583232,60,279,133,250,-114.25643405021769,175.975730484144,-61.71929643392631,0.09063444108761329,202,0.8523206751054853,26,84,54,64,-87.8875671666483,118.63346222379316,-30.74589505714485,0.12871287128712872,False,-1668.0
severe_mae_loss,1D,reliability_expected_r,ge,0.07339858947124882,0.3,,,,,577,0.701093560145808,37,253,112,212,-109.88776858143392,163.28140624571807,-53.393637664284164,0.06412478336221837,183,0.7721518987341772,17,85,45,53,-91.41959050964888,118.37662193822165,-26.957031428572776,0.09289617486338798,False,-1669.0
severe_mae_loss,1D,reliability_asset_strategy_mean_r,le,0.41417781315300256,0.8,,,,,670,0.8140947752126367,38,250,138,282,-91.57251115021903,157.91773515557443,-66.34522400535542,0.056716417910447764,199,0.8396624472573839,13,81,52,66,-69.85241517021659,100.97204379878983,-31.11962862857324,0.06532663316582915,False,-1673.25
severe_mae_loss,1D,reliability_asset_strategy_mean_r,ge,0.11457466774677837,0.3,,,,,578,0.7023086269744836,37,255,114,209,-113.94604768857705,169.71027153143277,-55.7642238428557,0.06401384083044982,181,0.7637130801687764,17,85,44,52,-92.25353050964881,117.4464077239358,-25.19287721428699,0.09392265193370165,False,-1676.75
barely_developed_loss,1D,reliability_score,le,0.27630626870155034,0.9,,,,,741,0.9003645200486027,62,275,146,320,-110.32471004307686,183.02614833414714,-72.70143829107029,0.08367071524966262,208,0.8776371308016878,23,83,49,76,-74.41074177735916,104.65620969164716,-30.245467914288003,0.11057692307692307,False,-1677.25
severe_mae_loss,1D,trailing_win_rate,ge,0.28721174004192873,0.3,,,,,580,0.7047387606318347,40,262,119,199,-100.98254423500433,155.89048772071772,-54.907943485713396,0.06896551724137931,170,0.7172995780590717,13,80,45,45,-87.57932583107554,112.44065758107583,-24.861331750000293,0.07647058823529412,False,-1677.5
severe_mae_loss,1D,reliability_score,ge,-0.05612360587640852,0.3,,,,,577,0.701093560145808,38,259,115,203,-108.29786622428851,162.16154317428692,-53.863676949998414,0.0658578856152513,178,0.7510548523206751,17,84,45,49,-91.61521350964864,117.31213079536434,-25.696917285715706,0.09550561797752809,False,-1680.75
barely_developed_loss,1D,reliability_win,ge,0.2655132009803008,0.2,,,,,658,0.7995139732685298,64,283,136,239,-107.26788456714806,171.71267701714652,-64.44479244999849,0.0972644376899696,180,0.759493670886076,21,83,47,50,-86.41656675964673,112.79277133107556,-26.376204571428822,0.11666666666666667,False,-1687.5
barely_developed_loss,1D,trailing_win_rate,ge,0.272264631043257,0.2,,,,,662,0.804374240583232,61,287,133,242,-117.87628251714935,180.43666607429026,-62.56038355714092,0.09214501510574018,176,0.7426160337552743,22,82,46,48,-89.32778868821897,115.70712043821997,-26.37933175000098,0.125,False,-1698.5
barely_developed_loss,1D,rank_score,le,0.6081325952642994,0.9,,,,,740,0.8991494532199271,62,279,151,310,-105.65557186450557,180.3874994412901,-74.73192757678453,0.08378378378378379,209,0.8818565400843882,26,86,53,70,-72.28514042021689,103.76094047736159,-31.47580005714469,0.12440191387559808,False,-1699.25
barely_developed_loss,1D,reliability_expected_r,ge,0.055337280360104116,0.2,,,,,659,0.8007290400972054,59,273,131,255,-114.5271014385775,177.93682571000426,-63.40972427142679,0.08952959028831563,201,0.8481012658227848,25,90,52,59,-93.2238887953631,124.08835772393614,-30.864468928573032,0.12437810945273632,False,-1700.0
barely_developed_loss,1D,reliability_asset_strategy_mean_r,ge,0.0818494506114442,0.2,,,,,660,0.8019441069258809,59,274,132,254,-114.60518715286358,178.19609742429012,-63.59091027142654,0.0893939393939394,195,0.8227848101265823,24,89,49,57,-94.44851743822053,122.49858315250744,-28.050065714286916,0.12307692307692308,False,-1700.75
severe_mae_loss,1D,reliability_strategy_win,ge,0.2731983805668016,0.1,,,,,782,0.9501822600243013,45,314,157,311,-120.04046700379175,197.01691283057582,-76.97644582678407,0.05754475703324808,106,0.4472573839662447,7,50,27,29,-28.86718387035662,41.41846958464262,-12.551285714286006,0.0660377358490566,False,-1701.0
barely_developed_loss,1D,reliability_asset_strategy_mean_r,le,0.4610616472145215,0.9,,,,,742,0.9015795868772782,65,286,153,303,-112.73882204307728,186.60701747700398,-73.86819543392669,0.0876010781671159,205,0.8649789029535865,26,84,52,69,-72.60867052735927,103.7282991559325,-31.11962862857324,0.12682926829268293,False,-1701.75
barely_developed_loss,1D,stability,ge,0.08985034339192623,0.2,,,,,658,0.7995139732685298,58,275,130,253,-110.4200316171495,173.5328425314329,-63.11281091428337,0.08814589665653495,195,0.8227848101265823,23,88,48,59,-94.62709600964908,122.37175458107887,-27.744658571429795,0.11794871794871795,False,-1705.25
barely_developed_loss,1D,reliability_expected_r,le,0.27551975578017085,0.9,,,,,740,0.8991494532199271,63,288,150,302,-117.79590579307705,189.81958336986088,-72.02367757678383,0.08513513513513514,205,0.8649789029535865,26,84,52,69,-72.60867052735927,103.7282991559325,-31.11962862857324,0.12682926829268293,False,-1715.25
severe_mae_loss,1D,reliability_strategy_win,le,0.6332662721893492,0.9,,,,,748,0.9088699878493317,42,274,147,327,-112.30821264736238,186.99990320271812,-74.69169055535575,0.05614973262032086,201,0.8481012658227848,15,75,48,78,-89.81193248200476,119.66065039629281,-29.848717914288045,0.07462686567164178,False,-1717.25
barely_developed_loss,1D,expected_r,ge,0.07848740026365177,0.2,,,,,658,0.7995139732685298,59,275,133,250,-109.54656613857802,173.77791633857575,-64.23135019999772,0.08966565349544073,206,0.869198312236287,24,91,51,64,-93.73486315250511,124.53638600964966,-30.80152285714456,0.11650485436893204,False,-1723.0
barely_developed_loss,1D,stability,le,0.5485997582722664,0.9,,,,,758,0.9210206561360875,63,295,150,313,-113.53047206450526,188.18818356986105,-74.65771150535582,0.08311345646437995,203,0.8565400843881856,26,81,53,69,-69.35033327735945,100.82613333450414,-31.47580005714469,0.12807881773399016,False,-1723.25
barely_developed_loss,1D,reliability_strategy_mean_r,le,0.1510826192894883,0.8,,,,,694,0.8432563791008505,62,279,144,271,-115.2380342180768,185.50525129486084,-70.26721707678405,0.0893371757925072,216,0.9113924050632911,28,92,59,65,-94.79881799164897,127.91377876307908,-33.114960771430106,0.12962962962962962,False,-1725.5
barely_developed_loss,1D,reliability_score,ge,-0.08565533530457692,0.2,,,,,658,0.7995139732685298,61,281,134,243,-117.1243251528629,181.02908746000423,-63.90476230714133,0.09270516717325228,203,0.8565400843881856,27,92,55,56,-93.56444875964914,124.60732375965043,-31.042875000001274,0.1330049261083744,False,-1730.25
severe_mae_loss,1D,quality,le,0.8400000000000001,0.8,,,,,673,0.8177399756986634,42,274,138,261,-93.37442526721878,157.01320772971764,-63.63878246249886,0.06240713224368499,193,0.8143459915611815,17,81,55,57,-70.6752871882185,100.52874117393382,-29.85345398571534,0.08808290155440414,False,-1732.5
severe_mae_loss,1D,trailing_giveback,le,0.8967585507542115,0.8,,,,,671,0.8153098420413123,38,252,143,276,-98.79692633236245,170.8329006948611,-72.03597436249868,0.05663189269746647,212,0.8945147679324894,15,89,50,73,-96.00077320593292,126.55904112022083,-30.558267914287907,0.07075471698113207,False,-1736.75
severe_mae_loss,1D,reliability_asset_strategy_win,ge,0.2711849864472477,0.2,,,,,661,0.8031591737545565,43,281,132,248,-107.78724067429098,170.94264655286085,-63.155405878569866,0.06505295007564296,178,0.7510548523206751,16,79,48,51,-83.09656747393241,109.76722461678982,-26.670657142857415,0.0898876404494382,False,-1740.75
barely_developed_loss,1D,trailing_giveback,ge,0.7836478161220687,0.1,,,,,741,0.9003645200486027,66,291,146,304,-119.44263409307695,193.14227341986108,-73.69963932678414,0.08906882591093117,205,0.8649789029535865,23,86,48,71,-78.34011144057465,107.45116403343346,-29.111052592858833,0.11219512195121951,False,-1752.5
barely_developed_loss,1D,trailing_giveback,le,0.9101692267290301,0.9,,,,,744,0.9040097205346294,64,283,148,313,-111.71264009307622,185.366401598432,-73.6537615053558,0.08602150537634409,221,0.9324894514767933,26,91,54,76,-96.13872231307555,127.85906165593521,-31.720339342859646,0.11764705882352941,False,-1753.25
barely_developed_loss,1D,expected_r,le,0.5863367022891707,0.9,,,,,755,0.9173754556500607,64,293,148,314,-112.86613616450575,184.62313695557606,-71.75700079107031,0.0847682119205298,212,0.8945147679324894,26,87,53,72,-73.38614042021652,104.8619404773612,-31.47580005714469,0.12264150943396226,False,-1761.75
severe_mae_loss,1D,trailing_win_rate,le,0.6666666666666666,0.9,,,,,741,0.9003645200486027,38,270,144,327,-113.04157580807677,186.8013556491466,-73.75977984106984,0.05128205128205128,211,0.890295358649789,15,81,52,78,-90.7809852677191,121.98892103915004,-31.20793577143094,0.07109004739336493,False,-1762.0
severe_mae_loss,1D,reliability_asset_strategy_win,le,0.6624451987404646,0.9,,,,,740,0.8991494532199271,39,269,144,327,-115.64332020093471,190.87690718486115,-75.23358698392646,0.052702702702702706,212,0.8945147679324894,15,82,52,78,-91.82768608307605,123.03562185450699,-31.20793577143094,0.07075471698113207,False,-1763.0
barely_developed_loss,1D,decision_hour,le,21.0,0.8,,,,,754,0.9161603888213852,69,293,154,307,-126.94521230450542,201.6851995741465,-74.73998726964106,0.09151193633952255,223,0.9409282700421941,29,91,59,73,-92.1443847773615,126.51851340593473,-34.37412862857324,0.13004484304932734,False,-1763.25
